"","V2","V3"
"10187",313158,297991
"10188",313175,52891
"10189",313217,640078
"10190",313219,739515
"10191",313242,46008
"10192",313282,714143
"10193",313293,826338
"10194",313303,871822
"10195",313315,655485
"10196",313346,630646
"10197",313347,611790
"10198",313369,504641
"10199",313383,160922
"10200",313399,915210
"10201",313463,896017
"10202",313495,819637
"10203",313499,451327
"10204",313523,294148
"10205",313532,328258
"10206",313556,503566
"10207",313597,270560
"10208",313613,783492
"10209",313618,373998
"10210",313618,710828
"10211",313628,602475
"10212",313639,677735
"10213",313734,525254
"10214",313762,750011
"10215",313774,236341
"10216",313776,921468
"10217",313806,723996
"10218",313813,80288
"10219",313813,721284
"10220",313838,733115
"10221",313856,176745
"10222",313896,689629
"10223",313903,236939
"10224",313921,892623
"10225",313931,79690
"10226",313932,744598
"10227",313932,322035
"10228",313987,565695
"10229",314014,540192
"10230",314031,74167
"10231",314091,897218
"10232",314125,470499
"10233",314129,609504
"10234",314140,49684
"10235",314143,548000
"10236",314146,428274
"10237",314169,687577
"10238",314186,86540
"10239",314196,887886
"10240",314268,557938
"10241",314295,550556
"10242",314359,258005
"10243",314364,904817
"10244",314371,531761
"10245",314417,809850
"10246",314445,202858
"10247",314456,444808
"10248",314535,551041
"10249",314539,848821
"10250",314612,601543
"10251",314614,919571
"10252",314669,938406
"10253",314693,411042
"10254",314727,731861
"10255",314760,927274
"10256",314769,735613
"10257",314772,905361
"10258",314809,725721
"10259",314833,130591
"10260",314872,263630
"10261",314883,328209
"10262",314928,67377
"10263",314930,458371
"10264",314937,476059
"10265",314942,414177
"10266",314985,618140
"10267",315047,390903
"10268",315058,640969
"10269",315097,720742
"10270",315106,411538
"10271",315114,574612
"10272",315114,263992
"10273",315162,445693
"10274",315173,304086
"10275",315180,97901
"10276",315250,245832
"10277",315258,636467
"10278",315259,933713
"10279",315274,611989
"10280",315288,417352
"10281",315310,285973
"10282",315317,379536
"10283",315361,169987
"10284",315404,103254
"10285",315424,820481
"10286",315424,512824
"10287",315435,147823
"10288",315437,374744
"10289",315469,842686
"10290",315516,714395
"10291",315559,796650
"10292",315575,491845
"10293",315599,368996
"10294",315611,454191
"10295",315627,353145
"10296",315660,821341
"10297",315710,44835
"10298",315755,687642
"10299",315770,66629
"10300",315774,886163
"10301",315796,197636
"10302",315836,768256
"10303",315837,187424
"10304",315840,669912
"10305",315865,488620
"10306",315901,930556
"10307",315942,878620
"10308",315960,700113
"10309",315964,199821
"10310",315964,551489
"10311",315980,681112
"10312",315986,209833
"10313",316083,72213
"10314",316129,211344
"10315",316133,945745
"10316",316146,771540
"10317",316183,144455
"10318",316188,752604
"10319",316192,173636
"10320",316225,804425
"10321",316307,612803
"10322",316330,703943
"10323",316339,900006
"10324",316342,393512
"10325",316344,742340
"10326",316396,437025
"10327",316418,170174
"10328",316460,649600
"10329",316533,615736
"10330",316559,884911
"10331",316584,928795
"10332",316632,256505
"10333",316640,801766
"10334",316659,61022
"10335",316676,549132
"10336",316681,162365
"10337",316690,242297
"10338",316691,354110
"10339",316710,448660
"10340",316727,527444
"10341",316744,652051
"10342",316782,698689
"10343",316790,290194
"10344",316851,938897
"10345",316855,888686
"10346",316876,267947
"10347",316917,254908
"10348",316951,77230
"10349",316983,908274
"10350",316989,289931
"10351",317015,522332
"10352",317023,667505
"10353",317044,80675
"10354",317064,718735
"10355",317085,755437
"10356",317106,64695
"10357",317130,943814
"10358",317140,816980
"10359",317151,444518
"10360",317154,345252
"10361",317273,901895
"10362",317275,173057
"10363",317298,412016
"10364",317298,365297
"10365",317304,158136
"10366",317307,271682
"10367",317313,875614
"10368",317314,730188
"10369",317347,246901
"10370",317423,554356
"10371",317426,69891
"10372",317439,465395
"10373",317461,455014
"10374",317464,242401
"10375",317515,626587
"10376",317541,746612
"10377",317569,102600
"10378",317580,544591
"10379",317594,292509
"10380",317624,791073
"10381",317630,941668
"10382",317680,626481
"10383",317684,619214
"10384",317723,100458
"10385",317790,236481
"10386",317864,115502
"10387",317867,188849
"10388",317879,441952
"10389",317888,104202
"10390",317895,639201
"10391",317895,162637
"10392",317993,49593
"10393",318009,118381
"10394",318058,926168
"10395",318060,643217
"10396",318088,841341
"10397",318096,90981
"10398",318197,231083
"10399",318252,636918
"10400",318275,821251
"10401",318288,326598
"10402",318289,153093
"10403",318299,335907
"10404",318309,832300
"10405",318355,89219
"10406",318374,705569
"10407",318378,353758
"10408",318391,634033
"10409",318432,641245
"10410",318446,106332
"10411",318455,448515
"10412",318528,814196
"10413",318588,543779
"10414",318682,742509
"10415",318786,724589
"10416",318808,259620
"10417",318815,268137
"10418",318837,263610
"10419",318843,650758
"10420",318847,569754
"10421",318868,402703
"10422",318924,612538
"10423",318934,437057
"10424",318952,415217
"10425",318972,724459
"10426",318981,829099
"10427",319073,721463
"10428",319108,790760
"10429",319109,332405
"10430",319122,231980
"10431",319147,806638
"10432",319153,741884
"10433",319270,451048
"10434",319299,811985
"10435",319301,429446
"10436",319349,293002
"10437",319376,651400
"10438",319390,456223
"10439",319437,533019
"10440",319465,633436
"10441",319518,368872
"10442",319536,447045
"10443",319552,610235
"10444",319587,180080
"10445",319588,803795
"10446",319591,376818
"10447",319614,267494
"10448",319618,91210
"10449",319651,384957
"10450",319655,80096
"10451",319679,466882
"10452",319720,132559
"10453",319723,393608
"10454",319776,399510
"10455",319789,440242
"10456",319791,475074
"10457",319806,31522
"10458",319819,182890
"10459",319820,100239
"10460",319844,695677
"10461",319905,935301
"10462",319916,587497
"10463",319946,405846
"10464",319978,528709
"10465",319979,144215
"10466",319989,166995
"10467",320107,135173
"10468",320107,488733
"10469",320126,706812
"10470",320130,196497
"10471",320168,838001
"10472",320180,153856
"10473",320186,544271
"10474",320275,47230
"10475",320287,571021
"10476",320332,707063
"10477",320347,87452
"10478",320377,77337
"10479",320378,145076
"10480",320430,821617
"10481",320439,457089
"10482",320439,518614
"10483",320478,362016
"10484",320479,337609
"10485",320490,613425
"10486",320506,879219
"10487",320510,669868
"10488",320588,532473
"10489",320594,100757
"10490",320598,530214
"10491",320603,103884
"10492",320717,849092
"10493",320728,160388
"10494",320730,292745
"10495",320752,195205
"10496",320774,163258
"10497",320784,815596
"10498",320803,185692
"10499",320804,254677
"10500",320825,704458
"10501",320843,651359
"10502",320844,483882
"10503",320845,269610
"10504",320848,811538
"10505",320898,318912
"10506",320907,650618
"10507",320917,481095
"10508",320921,705312
"10509",320922,269647
"10510",320928,355288
"10511",320933,165038
"10512",320938,852222
"10513",320956,927804
"10514",320979,761212
"10515",320994,181339
"10516",321002,901624
"10517",321011,938065
"10518",321016,281974
"10519",321021,77782
"10520",321045,182887
"10521",321053,166421
"10522",321078,174979
"10523",321085,754849
"10524",321085,843472
"10525",321095,109524
"10526",321102,552938
"10527",321109,529683
"10528",321126,598122
"10529",321142,165629
"10530",321162,40630
"10531",321166,524460
"10532",321191,773952
"10533",321202,862097
"10534",321217,931330
"10535",321226,340987
"10536",321245,102732
"10537",321266,306358
"10538",321270,440604
"10539",321278,475817
"10540",321290,848193
"10541",321313,269214
"10542",321329,802756
"10543",321343,693164
"10544",321369,829215
"10545",321374,725409
"10546",321395,324010
"10547",321405,912305
"10548",321417,596985
"10549",321423,161021
"10550",321453,917510
"10551",321471,75649
"10552",321483,189386
"10553",321488,718999
"10554",321521,485094
"10555",321527,528983
"10556",321534,71459
"10557",321551,470061
"10558",321558,467231
"10559",321567,475902
"10560",321570,608316
"10561",321576,440398
"10562",321583,341862
"10563",321583,266688
"10564",321597,828689
"10565",321618,878949
"10566",321622,463369
"10567",321644,381238
"10568",321655,231194
"10569",321700,667055
"10570",321707,813265
"10571",321708,911516
"10572",321734,695608
"10573",321795,200963
"10574",321805,759400
"10575",321833,817136
"10576",321844,883966
"10577",321886,96752
"10578",321910,809888
"10579",321922,473234
"10580",321941,805187
"10581",321946,889619
"10582",321982,145129
"10583",322013,629773
"10584",322017,675404
"10585",322036,745743
"10586",322041,651954
"10587",322085,806607
"10588",322116,557714
"10589",322117,636175
"10590",322133,537660
"10591",322134,582328
"10592",322160,334282
"10593",322176,362287
"10594",322180,208952
"10595",322206,367859
"10596",322227,701569
"10597",322248,644153
"10598",322252,914816
"10599",322253,268908
"10600",322284,196983
"10601",322290,451200
"10602",322298,928741
"10603",322328,915220
"10604",322343,935271
"10605",322366,112712
"10606",322377,637661
"10607",322391,911396
"10608",322424,367971
"10609",322432,722040
"10610",322442,209212
"10611",322446,934014
"10612",322463,407628
"10613",322481,192516
"10614",322486,561247
"10615",322490,638093
"10616",322491,779567
"10617",322524,639344
"10618",322534,74685
"10619",322536,656926
"10620",322544,489173
"10621",322554,283238
"10622",322575,674345
"10623",322586,405698
"10624",322591,741072
"10625",322621,487250
"10626",322660,178299
"10627",322660,118945
"10628",322688,548806
"10629",322689,388230
"10630",322697,256684
"10631",322699,506867
"10632",322700,626474
"10633",322701,350704
"10634",322704,748494
"10635",322731,836890
"10636",322737,758213
"10637",322752,888695
"10638",322759,643210
"10639",322761,936903
"10640",322769,471756
"10641",322806,83907
"10642",322812,49631
"10643",322840,270379
"10644",322845,531280
"10645",322851,448893
"10646",322856,353726
"10647",322860,712800
"10648",322884,453859
"10649",322889,559720
"10650",322915,880023
"10651",322933,667208
"10652",322960,374791
"10653",323019,547628
"10654",323041,656078
"10655",323047,766487
"10656",323055,260955
"10657",323084,448649
"10658",323097,658644
"10659",323100,74166
"10660",323120,289040
"10661",323141,721085
"10662",323150,731186
"10663",323190,261863
"10664",323190,726917
"10665",323238,457800
"10666",323257,542052
"10667",323273,162926
"10668",323274,160762
"10669",323274,254825
"10670",323281,522757
"10671",323286,759738
"10672",323307,834553
"10673",323320,557834
"10674",323324,489362
"10675",323336,110072
"10676",323348,76535
"10677",323365,721629
"10678",323382,614515
"10679",323401,926616
"10680",323427,180059
"10681",323445,379662
"10682",323460,455877
"10683",323493,86477
"10684",323506,253889
"10685",323528,633326
"10686",323552,707733
"10687",323564,270540
"10688",323578,150999
"10689",323579,273064
"10690",323585,263428
"10691",323606,406990
"10692",323615,693135
"10693",323618,159923
"10694",323639,703618
"10695",323658,887320
"10696",323669,910541
"10697",323671,348093
"10698",323673,271130
"10699",323734,904562
"10700",323751,706590
"10701",323755,833491
"10702",323767,913821
"10703",323769,644133
"10704",323770,326656
"10705",323776,736510
"10706",323782,789925
"10707",323782,636631
"10708",323784,471393
"10709",323787,288295
"10710",323813,351073
"10711",323894,827339
"10712",323913,362024
"10713",323916,451383
"10714",323965,241285
"10715",323965,602260
"10716",323971,195241
"10717",323972,522646
"10718",323986,637914
"10719",324013,378133
"10720",324014,799215
"10721",324037,669202
"10722",324084,828140
"10723",324090,894662
"10724",324100,610084
"10725",324109,37387
"10726",324124,353068
"10727",324127,916725
"10728",324150,258315
"10729",324168,146142
"10730",324168,714117
"10731",324188,836208
"10732",324197,163753
"10733",324207,825616
"10734",324213,259967
"10735",324223,327348
"10736",324238,168133
"10737",324239,41466
"10738",324261,801657
"10739",324270,697800
"10740",324287,474345
"10741",324292,102267
"10742",324294,458059
"10743",324299,887599
"10744",324306,273902
"10745",324324,354814
"10746",324335,130296
"10747",324341,891571
"10748",324346,265742
"10749",324350,251828
"10750",324365,101731
"10751",324379,425337
"10752",324413,447162
"10753",324471,546471
"10754",324478,96260
"10755",324487,459107
"10756",324511,728559
"10757",324528,619958
"10758",324538,897221
"10759",324559,36447
"10760",324560,260755
"10761",324561,829818
"10762",324562,174509
"10763",324578,745161
"10764",324595,807951
"10765",324613,884077
"10766",324680,47579
"10767",324699,543381
"10768",324713,627989
"10769",324743,745685
"10770",324749,522736
"10771",324761,448281
"10772",324762,914480
"10773",324764,439383
"10774",324786,192560
"10775",324803,456198
"10776",324808,332148
"10777",324813,724656
"10778",324822,282531
"10779",324824,857126
"10780",324831,694345
"10781",324842,624100
"10782",324848,107799
"10783",324887,816535
"10784",324890,436098
"10785",324897,453358
"10786",324901,734136
"10787",324915,451034
"10788",324929,245746
"10789",324933,631769
"10790",324941,369465
"10791",324944,679325
"10792",324964,281962
"10793",324965,760869
"10794",324972,260203
"10795",324983,646187
"10796",324991,807618
"10797",325000,425037
"10798",325005,899220
"10799",325006,95333
"10800",325058,823415
"10801",325060,248534
"10802",325063,825529
"10803",325071,165612
"10804",325084,338007
"10805",325086,920546
"10806",325091,650007
"10807",325095,730129
"10808",325113,514731
"10809",325120,382194
"10810",325126,261382
"10811",325147,738001
"10812",325155,960575
"10813",325193,815525
"10814",325226,610862
"10815",325226,231703
"10816",325232,631190
"10817",325256,90206
"10818",325260,928162
"10819",325266,502757
"10820",325271,796147
"10821",325296,155417
"10822",325299,771963
"10823",325313,724494
"10824",325354,238072
"10825",325357,435149
"10826",325360,709843
"10827",325361,86903
"10828",325362,828125
"10829",325409,384808
"10830",325437,375835
"10831",325439,741072
"10832",325473,661330
"10833",325502,777408
"10834",325539,365310
"10835",325553,112456
"10836",325569,826783
"10837",325576,397399
"10838",325609,682412
"10839",325661,710535
"10840",325662,71220
"10841",325715,406715
"10842",325766,912734
"10843",325803,890126
"10844",325813,86276
"10845",325816,282174
"10846",325818,931749
"10847",325862,176358
"10848",325865,708633
"10849",325866,450493
"10850",325905,899118
"10851",325911,162585
"10852",325925,104638
"10853",325938,334593
"10854",325980,371886
"10855",326012,768069
"10856",326041,124123
"10857",326062,237270
"10858",326074,836882
"10859",326108,163712
"10860",326110,916038
"10861",326151,737528
"10862",326153,878803
"10863",326153,877211
"10864",326174,918197
"10865",326198,804235
"10866",326208,623897
"10867",326258,93088
"10868",326263,802630
"10869",326291,928725
"10870",326303,920957
"10871",326306,478762
"10872",326338,180465
"10873",326378,380467
"10874",326384,571524
"10875",326385,729500
"10876",326386,723362
"10877",326396,804367
"10878",326403,78369
"10879",326428,524845
"10880",326440,799715
"10881",326443,926677
"10882",326451,895799
"10883",326466,256485
"10884",326467,424080
"10885",326475,255241
"10886",326486,769479
"10887",326487,244637
"10888",326491,847717
"10889",326517,343466
"10890",326537,572505
"10891",326556,613399
"10892",326581,520901
"10893",326584,422187
"10894",326588,158123
"10895",326609,520269
"10896",326615,365242
"10897",326616,449567
"10898",326622,166073
"10899",326627,774086
"10900",326627,147355
"10901",326643,215896
"10902",326665,773161
"10903",326666,186280
"10904",326669,153230
"10905",326680,795644
"10906",326697,192046
"10907",326702,812376
"10908",326706,50151
"10909",326710,756587
"10910",326710,179562
"10911",326713,542858
"10912",326722,133924
"10913",326725,729678
"10914",326727,462638
"10915",326730,723972
"10916",326733,229184
"10917",326749,158333
"10918",326754,171377
"10919",326765,541791
"10920",326794,544806
"10921",326819,369524
"10922",326831,841139
"10923",326835,273479
"10924",326845,549527
"10925",326867,279945
"10926",326878,882700
"10927",326924,57686
"10928",326928,668382
"10929",326940,212004
"10930",326943,346054
"10931",326944,860311
"10932",326965,849703
"10933",326968,498584
"10934",326982,909567
"10935",326985,286078
"10936",326988,67475
"10937",326989,360429
"10938",327015,623424
"10939",327033,454001
"10940",327039,230558
"10941",327047,841324
"10942",327050,761252
"10943",327051,171709
"10944",327075,597267
"10945",327108,174280
"10946",327120,489977
"10947",327130,725818
"10948",327130,376286
"10949",327160,613257
"10950",327161,921831
"10951",327169,529896
"10952",327189,924955
"10953",327229,194156
"10954",327249,129306
"10955",327255,457370
"10956",327280,807346
"10957",327325,94953
"10958",327336,695590
"10959",327366,534659
"10960",327372,300744
"10961",327382,237770
"10962",327464,797935
"10963",327468,728819
"10964",327487,86844
"10965",327490,251876
"10966",327497,625536
"10967",327518,438708
"10968",327525,444278
"10969",327545,609057
"10970",327555,810303
"10971",327568,816381
"10972",327594,564241
"10973",327609,348922
"10974",327633,293033
"10975",327638,626247
"10976",327665,889210
"10977",327677,359786
"10978",327681,292635
"10979",327708,538605
"10980",327715,913500
"10981",327738,144004
"10982",327742,655196
"10983",327746,767027
"10984",327758,811489
"10985",327771,531713
"10986",327777,685779
"10987",327783,673512
"10988",327815,547817
"10989",327821,699797
"10990",327834,335376
"10991",327837,183699
"10992",327871,90685
"10993",327890,57791
"10994",327892,855688
"10995",327897,799103
"10996",327900,888420
"10997",327932,638187
"10998",327932,747311
"10999",327932,53943
"11000",327948,649638
"11001",327961,432002
"11002",327965,668915
"11003",327972,932113
"11004",327979,108993
"11005",327980,396419
"11006",327981,811700
"11007",327993,308345
"11008",328007,711112
"11009",328011,177400
"11010",328012,114909
"11011",328019,512075
"11012",328043,59091
"11013",328069,227804
"11014",328070,921008
"11015",328071,306548
"11016",328086,588634
"11017",328096,879962
"11018",328125,657582
"11019",328128,727578
"11020",328145,176779
"11021",328161,254167
"11022",328168,824480
"11023",328174,747308
"11024",328176,733393
"11025",328179,538791
"11026",328192,848800
"11027",328197,613383
"11028",328213,542110
"11029",328262,177233
"11030",328265,914738
"11031",328272,868971
"11032",328283,619171
"11033",328291,542951
"11034",328294,166262
"11035",328315,727280
"11036",328329,799505
"11037",328373,839789
"11038",328378,77912
"11039",328379,480366
"11040",328422,815527
"11041",328425,109254
"11042",328445,622191
"11043",328451,549972
"11044",328473,529710
"11045",328477,907902
"11046",328494,855844
"11047",328501,463822
"11048",328505,81172
"11049",328515,196699
"11050",328551,291449
"11051",328554,351753
"11052",328560,826523
"11053",328575,527491
"11054",328580,550657
"11055",328596,218523
"11056",328630,888931
"11057",328631,531433
"11058",328648,694472
"11059",328690,565409
"11060",328719,160926
"11061",328723,562277
"11062",328733,742248
"11063",328746,462734
"11064",328768,586438
"11065",328772,902359
"11066",328772,439722
"11067",328787,399706
"11068",328798,282819
"11069",328804,94442
"11070",328805,649514
"11071",328811,451034
"11072",328818,528235
"11073",328849,709760
"11074",328870,926215
"11075",328872,642525
"11076",328886,848754
"11077",328895,364649
"11078",328930,397705
"11079",328982,208279
"11080",328988,581981
"11081",328989,183887
"11082",329000,247219
"11083",329011,907471
"11084",329026,440430
"11085",329041,278971
"11086",329057,738527
"11087",329064,557493
"11088",329065,620454
"11089",329076,630511
"11090",329082,337573
"11091",329092,912423
"11092",329094,429363
"11093",329110,71015
"11094",329119,818788
"11095",329134,177042
"11096",329145,623760
"11097",329165,180206
"11098",329168,651124
"11099",329222,793508
"11100",329228,165628
"11101",329249,448797
"11102",329249,701137
"11103",329249,147109
"11104",329261,227266
"11105",329269,706049
"11106",329278,293939
"11107",329280,822847
"11108",329280,476704
"11109",329284,665464
"11110",329285,835703
"11111",329317,553496
"11112",329318,168952
"11113",329328,640984
"11114",329347,801061
"11115",329367,460281
"11116",329391,653116
"11117",329400,348063
"11118",329415,171551
"11119",329422,526776
"11120",329444,183024
"11121",329451,916682
"11122",329452,944991
"11123",329467,934179
"11124",329484,605579
"11125",329487,182474
"11126",329495,839704
"11127",329496,137698
"11128",329513,531649
"11129",329530,805026
"11130",329538,801773
"11131",329572,525930
"11132",329594,514205
"11133",329603,391135
"11134",329620,703437
"11135",329625,153329
"11136",329628,550319
"11137",329645,799534
"11138",329656,230811
"11139",329659,365631
"11140",329669,281164
"11141",329672,432793
"11142",329677,857837
"11143",329693,955400
"11144",329711,531654
"11145",329717,639600
"11146",329726,484571
"11147",329769,344417
"11148",329776,837791
"11149",329779,144291
"11150",329787,112718
"11151",329803,82694
"11152",329811,184922
"11153",329847,562410
"11154",329850,89763
"11155",329868,122919
"11156",329869,377453
"11157",329892,832801
"11158",329894,797220
"11159",329896,784878
"11160",329943,67367
"11161",329970,273042
"11162",329975,800542
"11163",329982,826799
"11164",329985,613856
"11165",330012,523094
"11166",330036,666478
"11167",330038,350378
"11168",330059,717610
"11169",330097,808667
"11170",330117,462890
"11171",330150,785108
"11172",330173,195800
"11173",330175,139748
"11174",330179,379429
"11175",330193,710343
"11176",330195,951224
"11177",330205,447891
"11178",330208,299723
"11179",330212,138428
"11180",330224,680182
"11181",330230,110508
"11182",330249,836327
"11183",330261,579138
"11184",330276,666605
"11185",330282,905113
"11186",330297,510568
"11187",330302,472645
"11188",330303,667565
"11189",330309,628160
"11190",330325,699204
"11191",330335,363473
"11192",330359,383142
"11193",330360,179653
"11194",330373,463244
"11195",330387,554705
"11196",330396,858782
"11197",330404,653053
"11198",330418,226697
"11199",330436,172213
"11200",330444,775064
"11201",330451,829062
"11202",330464,808445
"11203",330470,620986
"11204",330506,626352
"11205",330508,298920
"11206",330510,848342
"11207",330529,610826
"11208",330541,659393
"11209",330543,929059
"11210",330545,351339
"11211",330568,91259
"11212",330572,177735
"11213",330576,261573
"11214",330587,345225
"11215",330591,84334
"11216",330597,455577
"11217",330604,641219
"11218",330650,206596
"11219",330653,904002
"11220",330655,538816
"11221",330659,465561
"11222",330663,613963
"11223",330671,795376
"11224",330672,305105
"11225",330679,872355
"11226",330685,197697
"11227",330697,899531
"11228",330700,735741
"11229",330712,41400
"11230",330713,907417
"11231",330728,829763
"11232",330729,818083
"11233",330763,282922
"11234",330768,352695
"11235",330775,122129
"11236",330780,524015
"11237",330782,605362
"11238",330800,176937
"11239",330800,602075
"11240",330807,586439
"11241",330818,108602
"11242",330823,432916
"11243",330823,270867
"11244",330824,919170
"11245",330829,708235
"11246",330840,469225
"11247",330844,715157
"11248",330845,311648
"11249",330852,351990
"11250",330872,242258
"11251",330875,83627
"11252",330887,744492
"11253",330888,544846
"11254",330889,365612
"11255",330897,360945
"11256",330900,499234
"11257",330900,232493
"11258",330904,711617
"11259",330937,228991
"11260",330943,118851
"11261",330952,907424
"11262",330969,82892
"11263",330970,640915
"11264",330985,200897
"11265",331003,278578
"11266",331016,637537
"11267",331044,893936
"11268",331072,934236
"11269",331087,100811
"11270",331099,87268
"11271",331111,692220
"11272",331114,434750
"11273",331115,320581
"11274",331119,242858
"11275",331121,591116
"11276",331127,522633
"11277",331129,661894
"11278",331138,68040
"11279",331141,536416
"11280",331144,911916
"11281",331149,824483
"11282",331150,215196
"11283",331162,851157
"11284",331165,656004
"11285",331177,779490
"11286",331178,702971
"11287",331193,723993
"11288",331193,793899
"11289",331193,921810
"11290",331195,368476
"11291",331220,331185
"11292",331227,247953
"11293",331242,163913
"11294",331253,721737
"11295",331259,436944
"11296",331266,423108
"11297",331269,314433
"11298",331275,138179
"11299",331277,311955
"11300",331283,825193
"11301",331285,715786
"11302",331286,411454
"11303",331312,810169
"11304",331335,791237
"11305",331370,477109
"11306",331373,823978
"11307",331392,826387
"11308",331393,654964
"11309",331400,103729
"11310",331420,459535
"11311",331453,785850
"11312",331464,95094
"11313",331473,788635
"11314",331475,464552
"11315",331480,452718
"11316",331482,323534
"11317",331487,825873
"11318",331491,194322
"11319",331511,361949
"11320",331523,119055
"11321",331525,562677
"11322",331532,614520
"11323",331551,142188
"11324",331554,598961
"11325",331556,44640
"11326",331563,109229
"11327",331579,910952
"11328",331580,257463
"11329",331593,536338
"11330",331606,320426
"11331",331612,335418
"11332",331626,177886
"11333",331635,99485
"11334",331635,774301
"11335",331642,672371
"11336",331644,83471
"11337",331665,616814
"11338",331671,792275
"11339",331673,270938
"11340",331679,719751
"11341",331685,822732
"11342",331686,738993
"11343",331698,517831
"11344",331714,175558
"11345",331716,541971
"11346",331727,362416
"11347",331730,906871
"11348",331746,96446
"11349",331754,927129
"11350",331755,410863
"11351",331762,732159
"11352",331773,419031
"11353",331786,440686
"11354",331796,82873
"11355",331808,298706
"11356",331822,266408
"11357",331824,327122
"11358",331833,628022
"11359",331858,809928
"11360",331859,563590
"11361",331893,552946
"11362",331899,906663
"11363",331921,694519
"11364",331923,814464
"11365",331925,446856
"11366",331937,648125
"11367",331957,526002
"11368",331961,264102
"11369",331981,289476
"11370",331982,787371
"11371",332004,624718
"11372",332004,354653
"11373",332006,470765
"11374",332017,102958
"11375",332027,275352
"11376",332044,233124
"11377",332052,298124
"11378",332055,335997
"11379",332068,748241
"11380",332077,617486
"11381",332087,644321
"11382",332088,474951
"11383",332091,805607
"11384",332105,156781
"11385",332107,80466
"11386",332110,255329
"11387",332130,259973
"11388",332133,83856
"11389",332155,332268
"11390",332160,108757
"11391",332160,479984
"11392",332168,273246
"11393",332206,165207
"11394",332211,761097
"11395",332214,145391
"11396",332234,446501
"11397",332250,632128
"11398",332262,352825
"11399",332265,908114
"11400",332267,290753
"11401",332271,780876
"11402",332277,50418
"11403",332278,564568
"11404",332279,793230
"11405",332282,461884
"11406",332305,759402
"11407",332322,388809
"11408",332350,55548
"11409",332365,368575
"11410",332375,269625
"11411",332390,165439
"11412",332438,886008
"11413",332445,656970
"11414",332465,297078
"11415",332465,433951
"11416",332474,475992
"11417",332489,451102
"11418",332498,306303
"11419",332532,300431
"11420",332543,273134
"11421",332545,922781
"11422",332546,46327
"11423",332554,289253
"11424",332559,504373
"11425",332579,609172
"11426",332609,544037
"11427",332610,371680
"11428",332622,620883
"11429",332622,675830
"11430",332623,581742
"11431",332627,66172
"11432",332628,533098
"11433",332638,279365
"11434",332639,807315
"11435",332647,395219
"11436",332660,366833
"11437",332662,194713
"11438",332696,427602
"11439",332727,449568
"11440",332736,832540
"11441",332737,380001
"11442",332750,852214
"11443",332763,122637
"11444",332803,328309
"11445",332806,918034
"11446",332811,662902
"11447",332818,803423
"11448",332835,790613
"11449",332843,353943
"11450",332851,809482
"11451",332854,856828
"11452",332871,97529
"11453",332873,628832
"11454",332893,835252
"11455",332895,344733
"11456",332897,935074
"11457",332902,437659
"11458",332914,245285
"11459",332921,449866
"11460",332937,640494
"11461",332952,749754
"11462",332957,165294
"11463",332960,460213
"11464",332962,220779
"11465",332963,300821
"11466",332976,465046
"11467",333007,278967
"11468",333013,156772
"11469",333020,326321
"11470",333023,834109
"11471",333025,539646
"11472",333038,645912
"11473",333041,666698
"11474",333042,74435
"11475",333059,453463
"11476",333060,927118
"11477",333071,362426
"11478",333082,507085
"11479",333093,349375
"11480",333094,191360
"11481",333118,498743
"11482",333134,44708
"11483",333138,684614
"11484",333148,397505
"11485",333151,74675
"11486",333159,923062
"11487",333170,810574
"11488",333190,82600
"11489",333211,794183
"11490",333224,606727
"11491",333225,458081
"11492",333230,257459
"11493",333230,417987
"11494",333237,131043
"11495",333246,798728
"11496",333249,469433
"11497",333256,749073
"11498",333262,661254
"11499",333265,844098
"11500",333279,819145
"11501",333287,148744
"11502",333301,273995
"11503",333307,448635
"11504",333318,285975
"11505",333327,947538
"11506",333366,842351
"11507",333369,498102
"11508",333390,711790
"11509",333398,711216
"11510",333400,317904
"11511",333413,579818
"11512",333426,914993
"11513",333426,244009
"11514",333437,173512
"11515",333438,612160
"11516",333448,644130
"11517",333449,935560
"11518",333449,735753
"11519",333452,806754
"11520",333473,516712
"11521",333481,727883
"11522",333486,667704
"11523",333486,128979
"11524",333489,566794
"11525",333490,663442
"11526",333493,62370
"11527",333494,267340
"11528",333497,46964
"11529",333497,110981
"11530",333505,58543
"11531",333551,223609
"11532",333563,301896
"11533",333563,726397
"11534",333571,379980
"11535",333573,60653
"11536",333603,631742
"11537",333604,105539
"11538",333648,925251
"11539",333654,796330
"11540",333655,264966
"11541",333670,461762
"11542",333674,859383
"11543",333695,278176
"11544",333697,373283
"11545",333699,327654
"11546",333706,182689
"11547",333713,174875
"11548",333725,245143
"11549",333736,216844
"11550",333736,190816
"11551",333740,379756
"11552",333742,624582
"11553",333748,753825
"11554",333751,72604
"11555",333760,376823
"11556",333774,127802
"11557",333780,637204
"11558",333787,896488
"11559",333790,156410
"11560",333794,791910
"11561",333822,851934
"11562",333824,616035
"11563",333836,892382
"11564",333844,355055
"11565",333847,168427
"11566",333852,639922
"11567",333854,719892
"11568",333878,613458
"11569",333893,887601
"11570",333900,425493
"11571",333908,929703
"11572",333920,718376
"11573",333932,76528
"11574",333932,629896
"11575",333936,348311
"11576",333950,457362
"11577",333952,208069
"11578",333963,315796
"11579",333980,266150
"11580",333981,901525
"11581",333988,533754
"11582",333996,531720
"11583",333996,880844
"11584",333997,264237
"11585",333997,965407
