"","V2","V3"
"29069",442818,7936
"29070",442827,8411
"29071",442827,8637
"29072",442830,8092
"29073",442831,9562
"29074",442837,11625
"29075",442851,11886
"29076",442851,7140
"29077",442859,10133
"29078",442859,9291
"29079",442862,8211
"29080",442870,9999
"29081",442874,9707
"29082",442877,8607
"29083",442879,7810
"29084",442880,9961
"29085",442881,10214
"29086",442888,8509
"29087",442889,9396
"29088",442893,8431
"29089",442895,9086
"29090",442895,7822
"29091",442899,9860
"29092",442906,14338
"29093",442907,9908
"29094",442907,13655
"29095",442916,8132
"29096",442926,9846
"29097",442926,10318
"29098",442929,9520
"29099",442932,6754
"29100",442934,7971
"29101",442936,8789
"29102",442941,9195
"29103",442948,7751
"29104",442948,10159
"29105",442949,8793
"29106",442957,8723
"29107",442957,11070
"29108",442966,8036
"29109",442973,12164
"29110",442975,8873
"29111",442975,10497
"29112",442975,8839
"29113",442978,10393
"29114",442987,10627
"29115",442992,11280
"29116",442998,9757
"29117",443001,10244
"29118",443002,10385
"29119",443004,8994
"29120",443005,8909
"29121",443007,10821
"29122",443028,7495
"29123",443032,11503
"29124",443036,9794
"29125",443044,11360
"29126",443046,7042
"29127",443054,6462
"29128",443058,11384
"29129",443068,9957
"29130",443070,9187
"29131",443074,6844
"29132",443086,8396
"29133",443088,11282
"29134",443088,7674
"29135",443091,12651
"29136",443092,8284
"29137",443093,8771
"29138",443097,8069
"29139",443097,7319
"29140",443101,9513
"29141",443102,6295
"29142",443106,9694
"29143",443115,7395
"29144",443117,11948
"29145",443119,8469
"29146",443122,8066
"29147",443123,10179
"29148",443125,10472
"29149",443127,7351
"29150",443137,9364
"29151",443138,8992
"29152",443142,9314
"29153",443153,8361
"29154",443154,9441
"29155",443156,10292
"29156",443160,10632
"29157",443162,10563
"29158",443164,8594
"29159",443167,10911
"29160",443169,8975
"29161",443182,9517
"29162",443186,8236
"29163",443186,11308
"29164",443198,8389
"29165",443203,7994
"29166",443208,7820
"29167",443210,10343
"29168",443214,8639
"29169",443215,6756
"29170",443218,11041
"29171",443218,9509
"29172",443223,11046
"29173",443231,8608
"29174",443236,8319
"29175",443240,10465
"29176",443248,11640
"29177",443254,11355
"29178",443264,9992
"29179",443269,8584
"29180",443270,9646
"29181",443271,7117
"29182",443280,7932
"29183",443281,9276
"29184",443283,9941
"29185",443291,10635
"29186",443295,8823
"29187",443297,10991
"29188",443298,11999
"29189",443299,10306
"29190",443303,10779
"29191",443305,10252
"29192",443310,7444
"29193",443312,8501
"29194",443312,7874
"29195",443313,6336
"29196",443314,10957
"29197",443320,8915
"29198",443322,9063
"29199",443329,8828
"29200",443331,9229
"29201",443332,7980
"29202",443338,9543
"29203",443351,7483
"29204",443354,10290
"29205",443354,9760
"29206",443356,7305
"29207",443361,8795
"29208",443361,7529
"29209",443374,9042
"29210",443378,8639
"29211",443379,7738
"29212",443389,11378
"29213",443391,10608
"29214",443394,10375
"29215",443399,10271
"29216",443402,9497
"29217",443403,10383
"29218",443406,10703
"29219",443409,7484
"29220",443410,9636
"29221",443412,8891
"29222",443419,8302
"29223",443419,10323
"29224",443422,7643
"29225",443424,10178
"29226",443424,10696
"29227",443425,8458
"29228",443429,10122
"29229",443434,10903
"29230",443440,8935
"29231",443446,9707
"29232",443448,11420
"29233",443473,9150
"29234",443474,8114
"29235",443487,10504
"29236",443489,10509
"29237",443495,10020
"29238",443507,7741
"29239",443513,8092
"29240",443514,10321
"29241",443514,8753
"29242",443518,8590
"29243",443524,7855
"29244",443525,9463
"29245",443528,10779
"29246",443530,10517
"29247",443532,8842
"29248",443536,8435
"29249",443540,6822
"29250",443542,6791
"29251",443543,11291
"29252",443549,10822
"29253",443549,9655
"29254",443552,8815
"29255",443555,9621
"29256",443559,7093
"29257",443559,8194
"29258",443560,9254
"29259",443569,10380
"29260",443572,8784
"29261",443574,8831
"29262",443594,10676
"29263",443600,8855
"29264",443601,9796
"29265",443602,9038
"29266",443603,7100
"29267",443605,9183
"29268",443614,11517
"29269",443615,8250
"29270",443621,9125
"29271",443623,8951
"29272",443623,8021
"29273",443627,12647
"29274",443634,8021
"29275",443637,5638
"29276",443648,8482
"29277",443657,11459
"29278",443662,8532
"29279",443662,10670
"29280",443663,8942
"29281",443681,10447
"29282",443688,9534
"29283",443691,11493
"29284",443691,8753
"29285",443693,9315
"29286",443710,8407
"29287",443711,10826
"29288",443713,7845
"29289",443717,10292
"29290",443718,9200
"29291",443719,8210
"29292",443732,7107
"29293",443733,8137
"29294",443735,10163
"29295",443742,5926
"29296",443744,9794
"29297",443744,9533
"29298",443753,8288
"29299",443757,8858
"29300",443761,6949
"29301",443762,6983
"29302",443769,9622
"29303",443769,9191
"29304",443798,9377
"29305",443801,9998
"29306",443804,8719
"29307",443806,12083
"29308",443810,10602
"29309",443810,9345
"29310",443817,7784
"29311",443821,10445
"29312",443826,8519
"29313",443830,10229
"29314",443830,10794
"29315",443833,11316
"29316",443834,7229
"29317",443838,10868
"29318",443840,7689
"29319",443842,10539
"29320",443843,10896
"29321",443844,12082
"29322",443850,7938
"29323",443853,9264
"29324",443854,10011
"29325",443855,7713
"29326",443858,10907
"29327",443860,8474
"29328",443877,9148
"29329",443879,10888
"29330",443881,10758
"29331",443887,9562
"29332",443888,10770
"29333",443894,10159
"29334",443901,7711
"29335",443907,9285
"29336",443909,7517
"29337",443916,12748
"29338",443920,10338
"29339",443927,6058
"29340",443927,10113
"29341",443928,8954
"29342",443929,9242
"29343",443932,7986
"29344",443933,8950
"29345",443937,10742
"29346",443942,7472
"29347",443942,7012
"29348",443942,9731
"29349",443943,8087
"29350",443952,10400
"29351",443957,6116
"29352",443957,10262
"29353",443958,8771
"29354",443961,6958
"29355",443967,12080
"29356",443983,11307
"29357",443990,11898
"29358",443990,7615
"29359",443990,9807
"29360",443991,9662
"29361",443991,8591
"29362",443994,10456
"29363",443996,6626
"29364",443997,11834
"29365",443997,8814
"29366",443997,9109
"29367",444005,11615
"29368",444007,10066
"29369",444012,9041
"29370",444018,9381
"29371",444019,9577
"29372",444022,10085
"29373",444035,9689
"29374",444035,9288
"29375",444035,10332
"29376",444038,11919
"29377",444039,9627
"29378",444044,12968
"29379",444046,8388
"29380",444052,10176
"29381",444053,7445
"29382",444054,5825
"29383",444057,10608
"29384",444060,9942
"29385",444071,12476
"29386",444078,9240
"29387",444082,9777
"29388",444084,9638
"29389",444094,7959
"29390",444113,7752
"29391",444113,12028
"29392",444124,9772
"29393",444124,5936
"29394",444134,12376
"29395",444137,9910
"29396",444139,8496
"29397",444143,10820
"29398",444144,8486
"29399",444149,11833
"29400",444158,6458
"29401",444159,7471
"29402",444159,9217
"29403",444166,8329
"29404",444170,11507
"29405",444176,6519
"29406",444177,12109
"29407",444178,9886
"29408",444184,8219
"29409",444184,9763
"29410",444191,12195
"29411",444191,9497
"29412",444191,12095
"29413",444206,8356
"29414",444213,9026
"29415",444213,11248
"29416",444217,9692
"29417",444243,10516
"29418",444249,8788
"29419",444254,8601
"29420",444255,11727
"29421",444255,7437
"29422",444260,10353
"29423",444264,7405
"29424",444268,5847
"29425",444279,12248
"29426",444282,10141
"29427",444294,9221
"29428",444296,8115
"29429",444299,11634
"29430",444306,10136
"29431",444308,10751
"29432",444310,7336
"29433",444311,7401
"29434",444314,10155
"29435",444315,9322
"29436",444315,10278
"29437",444317,11521
"29438",444328,10805
"29439",444330,8034
"29440",444331,10197
"29441",444338,9697
"29442",444338,10912
"29443",444344,8235
"29444",444346,8976
"29445",444346,8670
"29446",444356,9905
"29447",444358,8635
"29448",444368,8587
"29449",444371,7732
"29450",444393,8403
"29451",444399,9099
"29452",444410,10237
"29453",444410,8375
"29454",444420,10356
"29455",444426,9857
"29456",444431,10479
"29457",444436,11388
"29458",444441,9567
"29459",444443,6845
"29460",444444,9812
"29461",444460,8665
"29462",444461,11497
"29463",444473,9241
"29464",444480,8785
"29465",444481,11669
"29466",444481,7537
"29467",444491,10506
"29468",444495,7866
"29469",444498,9332
"29470",444499,11331
"29471",444515,10273
"29472",444518,8954
"29473",444520,8317
"29474",444522,9999
"29475",444526,10761
"29476",444543,11237
"29477",444544,11433
"29478",444562,9208
"29479",444563,7728
"29480",444564,9177
"29481",444577,7198
"29482",444581,10659
"29483",444581,8112
"29484",444585,9215
"29485",444602,7869
"29486",444610,10590
"29487",444622,7676
"29488",444624,9069
"29489",444628,7123
"29490",444634,6750
"29491",444640,9680
"29492",444642,10613
"29493",444658,11003
"29494",444659,10826
"29495",444659,10574
"29496",444662,8710
"29497",444668,8959
"29498",444681,11086
"29499",444683,8674
"29500",444711,10641
"29501",444717,9777
"29502",444724,11417
"29503",444727,8684
"29504",444734,7901
"29505",444734,12300
"29506",444736,6176
"29507",444737,9329
"29508",444738,7805
"29509",444763,10068
"29510",444763,9743
"29511",444769,10600
"29512",444770,7766
"29513",444776,7925
"29514",444787,10602
"29515",444787,14222
"29516",444790,11313
"29517",444794,10764
"29518",444797,8082
"29519",444808,7801
"29520",444810,7419
"29521",444814,8896
"29522",444814,11198
"29523",444816,7916
"29524",444817,12159
"29525",444858,11456
"29526",444860,9881
"29527",444861,7135
"29528",444868,11188
"29529",444868,9251
"29530",444875,6821
"29531",444882,8604
"29532",444906,8369
"29533",444910,7257
"29534",444912,9933
"29535",444927,8890
"29536",444946,12436
"29537",444953,8556
"29538",444961,8947
"29539",444966,9598
"29540",444966,9414
"29541",444968,9388
"29542",444979,10901
"29543",444993,11583
"29544",444997,10422
"29545",445011,9233
"29546",445016,7018
"29547",445019,7245
"29548",445030,8600
"29549",445030,10255
"29550",445036,9403
"29551",445049,9987
"29552",445074,8989
"29553",445090,7095
"29554",445091,9885
"29555",445116,9019
"29556",445118,10165
"29557",445126,7301
"29558",445128,9601
"29559",445137,7986
"29560",445142,13070
"29561",445143,8101
"29562",445155,8371
"29563",445163,9734
"29564",445180,7246
"29565",445187,8977
"29566",445190,6473
"29567",445197,7716
"29568",445201,9863
"29569",445204,7253
"29570",445210,9438
"29571",445214,7543
"29572",445216,11081
"29573",445221,8343
"29574",445225,10467
"29575",445255,9644
"29576",445262,8890
"29577",445267,9528
"29578",445287,9034
"29579",445307,9245
"29580",445320,6783
"29581",445320,10336
"29582",445326,11920
"29583",445326,8776
"29584",445328,9290
"29585",445339,9674
"29586",445348,6205
"29587",445366,8936
"29588",445371,12447
"29589",445378,12075
"29590",445393,6706
"29591",445395,11481
"29592",445425,9833
"29593",445426,8605
"29594",445430,8698
"29595",445442,10953
"29596",445451,10605
"29597",445452,8884
"29598",445456,9919
"29599",445459,8938
"29600",445469,7583
"29601",445470,10989
"29602",445479,10566
"29603",445503,11281
"29604",445513,10869
"29605",445514,9940
"29606",445521,10694
"29607",445534,9976
"29608",445540,8149
"29609",445577,7143
"29610",445591,8550
"29611",445592,9212
"29612",445601,6965
"29613",445606,7555
"29614",445620,8914
"29615",445645,11723
"29616",445662,9338
"29617",445710,8620
"29618",445742,7564
"29619",445742,10798
"29620",445746,9726
"29621",445764,5843
"29622",445833,9892
"29623",445839,8601
"29624",445860,8463
"29625",445876,11134
"29626",445879,7878
"29627",445903,10207
"29628",445923,13200
"29629",445924,9730
"29630",445930,10293
"29631",445942,8069
"29632",445950,8288
"29633",445967,8873
"29634",446020,7424
"29635",446027,11051
"29636",446035,10971
"29637",446119,8012
"29638",446131,11018
"29639",446250,10636
"29640",446260,6949
"29641",446306,11398
"29642",446314,10467
"29643",446342,11549
"29644",446348,9385
"29645",446373,7619
"29646",446397,7706
"29647",446489,10117
"29648",446573,10978
"29649",446573,7563
"29650",446589,9511
"29651",446599,8059
"29652",446615,8820
"29653",446649,10576
"29654",446707,9819
"29655",446746,10518
"29656",446922,7897
"29657",447068,7012
"29658",447165,8659
"29659",447467,8382
"29660",447468,10436
"29661",447637,7310
"29662",447675,11427
"29663",447725,11033
"29664",447843,6047
"29665",447878,9608
"29666",448077,6517
"29667",448205,8187
"29668",448542,8628
"29669",448544,6100
"29670",448662,6668
"29671",448758,8329
"29672",448835,7270
"29673",448877,3112
"29674",448930,6930
"29675",448961,8195
"29676",448984,7316
"29677",449029,8377
"29678",449066,5689
"29679",449084,4776
"29680",449087,7330
"29681",449182,8535
"29682",449249,3371
"29683",449256,4309
"29684",449266,4680
"29685",449293,3642
"29686",449301,7193
"29687",449320,6343
"29688",449341,8579
"29689",449406,5682
"29690",449441,8524
"29691",449502,4547
"29692",449585,5870
"29693",449594,6748
"29694",449632,5704
"29695",449748,4681
"29696",449833,6702
"29697",449857,5110
"29698",449906,6438
"29699",449913,6358
"29700",449926,5815
"29701",449963,6259
"29702",449982,7498
"29703",449996,6612
"29704",450001,4957
"29705",450004,7425
"29706",450008,4071
"29707",450023,5942
"29708",450052,5703
"29709",450054,9631
"29710",450058,8478
"29711",450090,5866
"29712",450102,6634
"29713",450109,5129
"29714",450118,7168
"29715",450155,4705
"29716",450174,6709
"29717",450187,6162
"29718",450192,6300
"29719",450197,9169
"29720",450208,7386
"29721",450208,6392
"29722",450256,7512
"29723",450257,5049
"29724",450273,5169
"29725",450276,4821
"29726",450278,6912
"29727",450279,4933
"29728",450296,5793
"29729",450298,5395
"29730",450298,8182
"29731",450300,7771
"29732",450321,4609
"29733",450330,6999
"29734",450350,4753
"29735",450363,4461
"29736",450375,6202
"29737",450398,8460
"29738",450410,5859
"29739",450415,5281
"29740",450435,6842
"29741",450436,7418
"29742",450455,7158
"29743",450459,5871
"29744",450473,5414
"29745",450479,6895
"29746",450490,6749
"29747",450500,7945
"29748",450503,4260
"29749",450533,7798
"29750",450539,5144
"29751",450541,8977
"29752",450556,7136
"29753",450559,9240
"29754",450567,4826
"29755",450595,6367
"29756",450604,4892
"29757",450607,8774
"29758",450616,4793
"29759",450643,5346
"29760",450647,5562
"29761",450649,5756
"29762",450661,5384
"29763",450662,6643
"29764",450672,6746
"29765",450678,6572
"29766",450683,6642
"29767",450687,4347
"29768",450694,4415
"29769",450703,4725
"29770",450704,4785
"29771",450710,4884
"29772",450716,5872
"29773",450722,6775
"29774",450723,5416
"29775",450742,3659
"29776",450746,6846
"29777",450748,6707
"29778",450772,7370
"29779",450774,6478
"29780",450782,6665
"29781",450786,8236
"29782",450788,4657
"29783",450793,6541
"29784",450801,4805
"29785",450802,5669
"29786",450807,5765
"29787",450817,8353
"29788",450846,4760
"29789",450854,4448
"29790",450855,5348
"29791",450877,8677
"29792",450878,6685
"29793",450882,4740
"29794",450893,8675
"29795",450901,6736
"29796",450901,7062
"29797",450921,6032
"29798",450932,4770
"29799",450935,8659
"29800",450937,6755
"29801",450951,5328
"29802",450958,6675
"29803",450969,4844
"29804",451005,7776
"29805",451009,3800
"29806",451014,5638
"29807",451016,6003
"29808",451017,6039
"29809",451019,7634
"29810",451021,6766
"29811",451021,5323
"29812",451021,7150
"29813",451028,6308
"29814",451029,8700
"29815",451041,6709
"29816",451049,5652
"29817",451056,6153
"29818",451057,6636
"29819",451080,5565
"29820",451086,7235
"29821",451102,7020
"29822",451104,3231
"29823",451109,7453
"29824",451116,5954
"29825",451132,6731
"29826",451136,5337
"29827",451136,7889
"29828",451142,5880
"29829",451143,9830
"29830",451152,5808
"29831",451158,6462
"29832",451175,5772
"29833",451181,7702
"29834",451181,7373
"29835",451186,3813
"29836",451191,8054
"29837",451193,5713
"29838",451196,5721
"29839",451204,7818
"29840",451210,4327
"29841",451215,5215
"29842",451220,7840
"29843",451240,8713
"29844",451251,8311
"29845",451254,7199
"29846",451257,6376
"29847",451258,7698
"29848",451263,6361
"29849",451266,8257
"29850",451268,6441
"29851",451270,7479
"29852",451272,4357
"29853",451274,3509
"29854",451285,4246
"29855",451288,5462
"29856",451294,7202
"29857",451300,9933
"29858",451321,9494
"29859",451323,7312
"29860",451343,2660
"29861",451351,9260
"29862",451367,7268
"29863",451371,5732
"29864",451371,5200
"29865",451380,6492
"29866",451388,9479
"29867",451392,7943
"29868",451401,5968
"29869",451412,8121
"29870",451413,8713
"29871",451417,6470
"29872",451421,7994
"29873",451434,6144
"29874",451435,8435
"29875",451435,5364
"29876",451452,6804
"29877",451457,9113
"29878",451459,6105
"29879",451464,6640
"29880",451472,8313
"29881",451473,7949
"29882",451498,6047
"29883",451501,6335
"29884",451502,5524
"29885",451510,8260
"29886",451521,8455
"29887",451525,5042
"29888",451530,9140
"29889",451538,6921
"29890",451547,6843
"29891",451556,10681
"29892",451561,6796
"29893",451566,7585
"29894",451568,6112
"29895",451572,6056
"29896",451573,6853
"29897",451588,7118
"29898",451592,4258
"29899",451603,7151
"29900",451617,5536
"29901",451632,6772
"29902",451633,6827
"29903",451633,3009
"29904",451638,4547
"29905",451645,6779
"29906",451648,8561
"29907",451654,6298
"29908",451655,4518
"29909",451662,6886
"29910",451663,5014
"29911",451668,5364
"29912",451670,5673
"29913",451673,9326
"29914",451674,7127
"29915",451675,9358
"29916",451678,6738
"29917",451679,6050
"29918",451687,8116
"29919",451690,7300
"29920",451691,7094
"29921",451692,6956
"29922",451693,5012
"29923",451697,6363
"29924",451700,4634
"29925",451702,5628
"29926",451703,3843
"29927",451709,6902
"29928",451710,5131
"29929",451711,4823
"29930",451718,8359
"29931",451720,3972
"29932",451733,8060
"29933",451742,4166
"29934",451742,8462
"29935",451745,5475
"29936",451747,8584
"29937",451750,6386
"29938",451750,5548
"29939",451756,6231
"29940",451759,8532
"29941",451759,8993
"29942",451768,5971
"29943",451769,7131
"29944",451771,6398
"29945",451774,7950
"29946",451777,6044
"29947",451782,8534
"29948",451788,6858
"29949",451800,4466
"29950",451803,4316
"29951",451820,3815
"29952",451820,6346
"29953",451825,4435
"29954",451825,6121
"29955",451828,4311
"29956",451829,6781
"29957",451832,8164
"29958",451836,9349
"29959",451844,7837
"29960",451849,3575
"29961",451849,8681
"29962",451850,4363
"29963",451851,6397
"29964",451851,4176
"29965",451861,8106
"29966",451861,5963
"29967",451863,5633
"29968",451866,8162
"29969",451887,9044
"29970",451892,5688
"29971",451894,4636
"29972",451899,6677
"29973",451900,6749
"29974",451903,7559
"29975",451914,6814
"29976",451918,5121
"29977",451919,3893
"29978",451921,4675
"29979",451926,7685
"29980",451931,6297
"29981",451934,2939
"29982",451934,5819
"29983",451971,8145
"29984",451973,5839
"29985",451977,3600
"29986",451978,5464
"29987",451990,5651
"29988",451992,7139
"29989",451993,6321
"29990",451995,5949
"29991",452001,8561
"29992",452009,9439
"29993",452017,7769
"29994",452020,3690
"29995",452023,9881
"29996",452025,7593
"29997",452027,5948
"29998",452029,5557
"29999",452030,3804
"30000",452031,7747
"30001",452034,5855
"30002",452034,5610
"30003",452037,4913
"30004",452042,7323
"30005",452046,8651
"30006",452051,8168
"30007",452053,6072
"30008",452061,3925
"30009",452062,6353
"30010",452063,7980
"30011",452067,7623
"30012",452069,6835
"30013",452109,4562
"30014",452110,8725
"30015",452114,6089
"30016",452117,7705
"30017",452120,4324
"30018",452120,6646
"30019",452125,7684
"30020",452128,5890
"30021",452131,7902
"30022",452133,8797
"30023",452145,6116
"30024",452162,7991
"30025",452165,7443
"30026",452169,6186
"30027",452171,7042
"30028",452174,6913
"30029",452177,4664
"30030",452179,8401
"30031",452180,4394
"30032",452182,4324
"30033",452183,3542
"30034",452186,5444
"30035",452193,5829
"30036",452198,8440
"30037",452204,7792
"30038",452206,6453
"30039",452206,6688
"30040",452207,5494
"30041",452212,7964
"30042",452219,3673
"30043",452225,6590
"30044",452228,7735
"30045",452242,7005
"30046",452245,8560
"30047",452247,6689
"30048",452252,7656
"30049",452253,7005
"30050",452259,7746
"30051",452260,6093
"30052",452261,6069
"30053",452262,7362
"30054",452262,6408
"30055",452268,4961
"30056",452282,4507
"30057",452283,6952
"30058",452284,8378
"30059",452294,6368
"30060",452298,7534
"30061",452300,6895
"30062",452300,8083
"30063",452307,5982
"30064",452311,7473
"30065",452314,7241
"30066",452318,6698
"30067",452318,7916
"30068",452321,6131
"30069",452339,6854
"30070",452341,5527
"30071",452341,6297
"30072",452345,6234
"30073",452346,6678
"30074",452352,4233
"30075",452360,5942
"30076",452360,4903
"30077",452366,4864
"30078",452367,6944
"30079",452369,8346
"30080",452370,8268
"30081",452373,3659
"30082",452378,6751
"30083",452381,5507
"30084",452390,6309
"30085",452390,7022
"30086",452393,7070
"30087",452393,5321
"30088",452394,5888
"30089",452396,5248
"30090",84539,74430
"30091",84542,76907
"30092",84563,74716
"30093",84572,76317
"30094",84601,80129
"30095",84622,75160
"30096",84624,76166
"30097",84637,78394
"30098",84687,78612
"30099",84692,73994
"30100",84710,77005
"30101",84713,75516
"30102",84720,73792
"30103",84724,74486
"30104",84724,73849
"30105",84726,75092
"30106",84771,75843
"30107",84794,75834
"30108",84816,73498
"30109",84835,77252
"30110",84845,76240
"30111",84859,72605
"30112",84867,78200
"30113",84878,75750
"30114",84957,75662
"30115",84960,74576
"30116",84967,76508
"30117",84978,75699
"30118",85173,77019
"30119",85184,77236
"30120",85213,73651
"30121",85214,75406
"30122",85241,74475
"30123",85514,76518
"30124",452404,7382
"30125",452405,9182
"30126",452407,4050
"30127",452407,8627
"30128",452408,5574
"30129",452414,4367
"30130",452414,8140
"30131",452419,3285
"30132",452421,5523
"30133",452423,7113
"30134",452435,6487
"30135",452441,5682
"30136",452441,4678
"30137",452443,8271
"30138",452447,6185
"30139",452447,4531
"30140",452451,4789
"30141",452452,6241
"30142",452452,6607
"30143",452454,6013
"30144",452456,7100
"30145",452460,5772
"30146",452465,6746
"30147",452468,6431
"30148",452471,4947
"30149",452475,7233
"30150",452478,5504
"30151",452479,4937
"30152",452482,7912
"30153",452484,7371
"30154",452486,6361
"30155",452489,8729
"30156",452491,5757
"30157",452496,6886
"30158",452497,7941
"30159",452498,6745
"30160",452499,5345
"30161",452505,8324
"30162",452506,6510
"30163",452513,5435
"30164",452516,6151
"30165",452518,7661
"30166",452519,7659
"30167",452520,5996
"30168",452520,3338
"30169",452525,7403
"30170",452526,4598
"30171",452533,5283
"30172",452538,7298
"30173",452543,6922
"30174",452543,9483
"30175",452543,6332
"30176",452544,8567
"30177",452547,6779
"30178",452560,6857
"30179",452560,6243
"30180",452566,5685
"30181",452571,6776
"30182",452578,7008
"30183",452580,6047
"30184",452587,6765
"30185",452594,6878
"30186",452597,6116
"30187",452600,7567
"30188",452601,4979
"30189",452603,7329
"30190",452604,7089
"30191",452611,4303
"30192",452616,5915
"30193",452620,6530
"30194",452624,5092
"30195",452631,7591
"30196",452632,9471
"30197",452633,5456
"30198",452636,5862
"30199",452637,5121
"30200",452641,6605
"30201",452651,8284
"30202",452665,5245
"30203",452666,7970
"30204",452668,4112
"30205",452676,5584
"30206",452679,6361
"30207",452684,8823
"30208",452685,5926
"30209",452687,6530
"30210",452687,8988
"30211",452692,7177
"30212",452701,5130
"30213",452703,6697
"30214",452707,5715
"30215",452708,7549
"30216",452708,4305
"30217",452710,2542
"30218",452712,8082
"30219",452713,5856
"30220",452714,5069
"30221",452724,5025
"30222",452726,4119
"30223",452729,8041
"30224",452730,6340
"30225",452735,4859
"30226",452748,7250
"30227",452750,5427
"30228",452759,5758
"30229",452760,6891
"30230",452761,5513
"30231",452770,5106
"30232",452771,5458
"30233",452771,4751
"30234",452776,7412
"30235",452777,5653
"30236",452781,7205
"30237",452783,7654
"30238",452783,4183
"30239",452783,7622
"30240",452784,8047
"30241",452786,5035
"30242",452793,5313
"30243",452798,7986
"30244",452799,8377
"30245",452803,6377
"30246",452803,7570
"30247",452804,7484
"30248",452813,7738
"30249",452815,5477
"30250",452823,10059
"30251",452828,7129
"30252",452841,6551
"30253",452842,5416
"30254",452843,3366
"30255",452843,6328
"30256",452844,8571
"30257",452846,7369
"30258",452847,7031
"30259",452849,8262
"30260",452852,6139
"30261",452854,8917
"30262",452863,3690
"30263",452865,6771
"30264",452875,6076
"30265",452882,5361
"30266",452885,6517
"30267",452886,5614
"30268",452891,6835
"30269",452897,8734
"30270",452900,8156
"30271",452904,6339
"30272",452909,4246
"30273",452928,6861
"30274",452931,5321
"30275",452934,7940
"30276",452944,9451
"30277",452947,7066
"30278",452950,7946
"30279",452953,6911
"30280",452957,6741
"30281",452958,9455
"30282",452962,7242
"30283",452969,7376
"30284",452975,3977
"30285",452977,4406
"30286",452979,7194
"30287",452982,4797
"30288",453003,7403
"30289",453006,6155
"30290",453012,4205
"30291",453014,5179
"30292",453030,5227
"30293",453040,7650
"30294",453041,6555
"30295",453044,6434
"30296",453044,6553
"30297",453060,5853
"30298",453060,6286
"30299",453061,6773
"30300",453071,9246
"30301",453076,8155
"30302",453082,4522
"30303",453095,6249
"30304",453102,4777
"30305",453104,6655
"30306",453108,9696
"30307",453115,8058
"30308",453122,6238
"30309",453123,5727
"30310",453126,7073
"30311",453126,6108
"30312",453126,6597
"30313",453127,3659
"30314",453136,4041
"30315",453142,4713
"30316",453143,6608
"30317",453148,5784
"30318",453157,7270
"30319",453163,10056
"30320",453166,9660
"30321",453166,7869
"30322",453173,5558
"30323",453176,6196
"30324",453181,6889
"30325",453184,6648
"30326",453188,4965
"30327",453189,3321
"30328",453189,6169
"30329",453195,5983
"30330",453201,4946
"30331",453202,4826
"30332",453207,7083
"30333",453212,4534
"30334",453213,7054
"30335",453218,6668
"30336",453219,6922
"30337",453219,6972
"30338",453222,8073
"30339",453223,4571
"30340",453223,9072
"30341",453231,7413
"30342",453232,5850
"30343",453232,6020
"30344",453240,5955
"30345",453244,7363
"30346",453250,7554
"30347",453257,7760
"30348",453261,8304
"30349",453261,9276
"30350",453264,8637
"30351",453265,5736
"30352",453265,5900
"30353",453265,4472
"30354",453267,6485
"30355",453268,6771
"30356",453276,6328
"30357",453278,6208
"30358",453285,7860
"30359",453292,6654
"30360",453313,6222
"30361",453313,6716
"30362",453314,5627
"30363",453323,3062
"30364",453328,7306
"30365",453330,6990
"30366",453332,6930
"30367",453349,6944
"30368",453352,6670
"30369",453354,5294
"30370",453358,5824
"30371",453363,7383
"30372",453366,6259
"30373",453369,6180
"30374",453377,7131
"30375",453378,6262
"30376",453384,3070
"30377",453386,5833
"30378",453386,5610
"30379",453388,4584
"30380",453395,7910
"30381",453399,8171
"30382",453400,7764
"30383",453407,2518
"30384",453409,6946
"30385",453413,8084
"30386",453415,7778
"30387",453415,5960
"30388",453417,6364
"30389",453422,4621
"30390",453424,6188
"30391",453429,6235
"30392",453429,5819
"30393",453432,7684
"30394",453441,7223
"30395",453444,6498
"30396",453449,7827
"30397",453456,5804
"30398",453458,7194
"30399",453464,7641
"30400",453464,9003
"30401",453473,4248
"30402",453476,6023
"30403",453480,8954
"30404",453482,6087
"30405",453483,7684
"30406",453484,5873
"30407",453495,3889
"30408",453495,6217
"30409",453498,4798
"30410",453499,7886
"30411",453502,6627
"30412",453504,3647
"30413",453506,7247
"30414",453510,6575
"30415",453513,7551
"30416",453516,8396
"30417",453524,7943
"30418",453531,4312
"30419",453535,4342
"30420",453538,8190
"30421",453542,6288
"30422",453545,6626
"30423",453551,5662
"30424",453553,4597
"30425",453553,6391
"30426",453554,6319
"30427",453556,3638
"30428",453559,5760
"30429",453559,5713
"30430",453563,6334
"30431",453569,7132
"30432",453571,7017
"30433",453575,4965
"30434",453578,6627
"30435",453582,3252
"30436",453584,6762
"30437",453587,6840
"30438",453595,4617
"30439",453595,7930
"30440",453598,6984
"30441",453613,7802
"30442",453618,5674
"30443",453626,3743
"30444",453628,5619
"30445",453639,5006
"30446",453639,7104
"30447",453644,7606
"30448",453650,6896
"30449",453655,5049
"30450",453660,4511
"30451",453666,6822
"30452",453668,8861
"30453",453669,5299
"30454",453669,4592
"30455",453671,7980
"30456",453672,6160
"30457",453698,5421
"30458",453715,7198
"30459",453717,8191
"30460",453723,7124
"30461",453730,6327
"30462",453738,7870
"30463",453740,8945
"30464",453741,4439
"30465",453753,4065
"30466",453758,7399
"30467",453758,2842
