"","V2","V3"
"1499",871544,144135
"1500",849003,115373
"1501",856753,145184
"1502",839757,190518
"1503",865113,161302
"1504",846936,161313
"1505",845802,172285
"1506",844357,163402
"1507",881106,105566
"1508",877835,151890
"1509",839445,149778
"1510",866560,165110
"1511",845798,213118
"1512",818668,120458
"1513",831446,182864
"1514",900955,185733
"1515",836647,167267
"1516",874672,104851
"1517",849126,121710
"1518",889142,154467
"1519",855993,225023
"1520",854095,158510
"1521",850787,125678
"1522",859298,139834
"1523",829216,121494
"1524",837676,148639
"1525",851919,127963
"1526",841353,125628
"1527",848563,117708
"1528",893106,176595
"1529",852503,146551
"1530",848290,143184
"1531",825541,151495
"1532",883231,232031
"1533",864667,143614
"1534",805089,96540
"1535",854909,149938
"1536",847097,176660
"1537",910435,171155
"1538",878749,188759
"1539",871780,158486
"1540",841292,155620
"1541",846011,160034
"1542",855969,193497
"1543",860927,110775
"1544",808069,134402
"1545",848413,183717
"1546",791722,162000
"1547",852104,134678
"1548",806567,140259
"1549",847423,161535
"1550",867993,162841
"1551",828038,149181
"1552",849404,170474
"1553",841967,150890
"1554",850945,161669
"1555",888697,143969
"1556",813868,188928
"1557",864991,159874
"1558",881109,152198
"1559",811694,188374
"1560",900360,153622
"1561",885764,151791
"1562",814553,164190
"1563",895623,178393
"1564",829790,205695
"1565",865170,173755
"1566",850453,155432
"1567",864211,216526
"1568",848770,111076
"1569",791199,164843
"1570",834165,140684
"1571",843905,219401
"1572",857328,143692
"1573",838146,159541
"1574",340693,569371
"1575",315965,587160
"1576",405652,622938
"1577",359831,554975
"1578",349296,557688
"1579",289423,559134
"1580",408689,562521
"1581",321312,574721
"1582",286568,547471
"1583",370259,585265
"1584",339967,562602
"1585",410917,614521
"1586",283570,563726
"1587",347197,591316
"1588",342064,570045
"1589",317331,556086
"1590",335792,541310
"1591",330455,568758
"1592",366794,582584
"1593",378697,591764
"1594",339981,565418
"1595",338342,566864
"1596",338474,563350
"1597",432052,613723
"1598",340064,550509
"1599",334354,578047
"1600",296775,572432
"1601",353335,592567
"1602",334016,562797
"1603",328438,532686
"1604",365927,571713
"1605",343247,564376
"1606",325057,581121
"1607",330881,579058
"1608",378648,579579
"1609",339115,566863
"1610",333299,597586
"1611",367048,553451
"1612",345840,561591
"1613",366934,581294
"1614",358793,547046
"1615",393570,579641
"1616",304399,545221
"1617",353979,578923
"1618",337002,589527
"1619",327738,559624
"1620",334549,579199
"1621",297110,556485
"1622",327403,548875
"1623",413894,564459
"1624",326043,553772
"1625",337811,558454
"1626",333901,532836
"1627",340545,568654
"1628",358483,554925
"1629",318065,581616
"1630",367751,578289
"1631",331667,570387
"1632",321519,561045
"1633",299578,572052
"1634",339632,536577
"1635",339993,544064
"1636",268672,508874
"1637",332960,569308
"1638",345042,566973
"1639",352220,602793
"1640",333934,537464
"1641",312386,555195
"1642",334182,558498
"1643",335328,562880
"1644",303637,570253
"1645",353145,580916
"1646",325118,556212
"1647",294310,563522
"1648",371563,547746
"1649",373894,555347
"1650",407040,577739
"1651",337298,565486
"1652",357813,572855
"1653",304157,566007
"1654",335918,566525
"1655",330127,570072
"1656",339212,538693
"1657",357275,551101
"1658",334785,565575
"1659",326152,563230
"1660",345903,561314
"1661",238748,551038
"1662",331175,551842
"1663",352520,566829
"1664",341675,560197
"1665",354746,552404
"1666",412500,594675
"1667",277027,536847
"1668",322209,547247
"1669",375619,553791
"1670",288068,561932
"1671",344770,570309
"1672",284031,566654
"1673",324442,567881
"1674",356246,549756
"1675",404420,577532
"1676",336829,562228
"1677",293591,522132
"1678",342963,582232
"1679",338860,561151
"1680",324055,590810
"1681",328331,541094
"1682",357737,597104
"1683",392534,593343
"1684",298665,568245
"1685",343376,575709
"1686",338863,563107
"1687",361370,552483
"1688",338935,567577
"1689",350117,535859
"1690",371000,555062
"1691",368617,554066
"1692",331795,529654
"1693",344237,573700
"1694",280110,522025
"1695",328657,564864
"1696",452457,597461
"1697",333669,542228
"1698",320628,564596
"1699",316642,553340
"1700",340712,563178
"1701",349955,535578
"1702",261538,525920
"1703",411008,607342
"1704",317136,563479
"1705",297022,574097
"1706",319927,524637
"1707",359772,568428
"1708",344791,578536
"1709",324093,580491
"1710",373907,558472
"1711",321905,573147
"1712",341721,576427
"1713",386373,606623
"1714",338588,543875
"1715",341578,558672
"1716",371616,570648
"1717",331987,568997
"1718",341329,565571
"1719",334350,556417
"1720",330482,571217
"1721",338950,572545
"1722",289087,565427
"1723",343997,585193
"1724",225786,529417
"1725",365567,547606
"1726",320827,519618
"1727",286990,529505
"1728",321517,569562
"1729",388806,569524
"1730",411796,581307
"1731",331440,551885
"1732",325958,573367
"1733",348171,569251
"1734",344239,530765
"1735",419151,577335
"1736",321309,569996
"1737",386377,574187
"1738",342099,561508
"1739",366688,562413
"1740",321657,538660
"1741",403004,613466
"1742",363304,553764
"1743",384922,582877
"1744",304556,568584
"1745",336787,538925
"1746",327998,571265
"1747",303269,531608
"1748",313649,523765
"1749",337889,558031
"1750",360165,553303
"1751",340032,561740
"1752",338634,564414
"1753",351459,565704
"1754",412767,593558
"1755",283474,532727
"1756",336928,557412
"1757",366478,594677
"1758",343450,570659
"1759",331616,565089
"1760",354529,573677
"1761",276703,559740
"1762",282066,560178
"1763",331366,567311
"1764",321910,573825
"1765",290107,571927
"1766",281979,518199
"1767",374695,563163
"1768",340191,567638
"1769",338583,563529
"1770",358312,559466
"1771",338474,564151
"1772",338205,566246
"1773",342901,582886
"1774",265815,540385
"1775",304086,576100
"1776",347966,563506
"1777",346144,560472
"1778",352381,592377
"1779",318681,528806
"1780",369366,561201
"1781",310041,533285
"1782",344314,595915
"1783",363956,609339
"1784",328586,551385
"1785",330767,552963
"1786",312558,520650
"1787",315850,573154
"1788",379388,567285
"1789",329905,579935
"1790",352209,548608
"1791",357679,548036
"1792",339288,588052
"1793",330335,568221
"1794",341559,562163
"1795",341925,569393
"1796",327695,543105
"1797",335999,549795
"1798",302359,534317
"1799",332586,566187
"1800",330750,561657
"1801",400380,588221
"1802",337910,562252
"1803",336549,565597
"1804",343717,559909
"1805",332116,594868
"1806",358384,556361
"1807",415881,584352
"1808",345164,579614
"1809",316395,537403
"1810",340970,564831
"1811",340383,600071
"1812",326627,534442
"1813",356865,545785
"1814",306298,551902
"1815",347575,565576
"1816",302583,571881
"1817",352424,557574
"1818",279008,521035
"1819",335029,553213
"1820",338753,563384
"1821",324032,577807
"1822",327973,534972
"1823",321924,527106
"1824",345495,579864
"1825",385091,599401
"1826",361138,551307
"1827",332884,533990
"1828",269126,508814
"1829",350056,566657
"1830",374117,546122
"1831",350283,559840
"1832",335525,567445
"1833",350798,535657
"1834",289002,520678
"1835",324516,522674
"1836",364844,571623
"1837",351815,574947
"1838",275524,559548
"1839",348773,583528
"1840",308966,523409
"1841",316313,570785
"1842",341966,561987
"1843",341446,538787
"1844",318823,565345
"1845",347522,587567
"1846",293746,544468
"1847",334983,572690
"1848",325125,564342
"1849",330145,546705
"1850",336336,563145
"1851",302353,545544
"1852",321216,569834
"1853",285152,520229
"1854",335027,565050
"1855",332270,556288
"1856",341016,545280
"1857",339640,561426
"1858",338633,563504
"1859",324952,565867
"1860",353583,554147
"1861",385183,556284
"1862",292636,520371
"1863",289176,571435
"1864",310944,559497
"1865",336974,563207
"1866",337173,557853
"1867",396903,591235
"1868",324440,567074
"1869",333378,557892
"1870",300366,565761
"1871",344437,529492
"1872",325871,558965
"1873",367641,556309
"1874",344552,554676
"1875",297212,546223
"1876",355924,577596
"1877",331340,524203
"1878",292932,558293
"1879",306346,523584
"1880",341966,586266
"1881",282430,560217
"1882",326251,549298
"1883",335201,585318
"1884",351564,573155
"1885",322365,530808
"1886",405542,600089
"1887",296763,528676
"1888",221233,538472
"1889",338084,560295
"1890",345674,579033
"1891",325883,560492
"1892",345123,577788
"1893",329859,564384
"1894",353939,570931
"1895",409616,575024
"1896",365058,545456
"1897",404782,557913
"1898",368724,598412
"1899",344096,575522
"1900",182618,346663
"1901",171461,348130
"1902",186536,330019
"1903",177241,292639
"1904",248683,383412
"1905",174057,358906
"1906",215243,289985
"1907",170688,343596
"1908",144502,345417
"1909",165689,356983
"1910",168443,367928
"1911",165158,343946
"1912",159711,352701
"1913",175781,341039
"1914",233480,289069
"1915",189029,366740
"1916",168573,350387
"1917",170271,306395
"1918",192775,350028
"1919",152054,345632
"1920",139299,314046
"1921",202053,322650
"1922",134695,350397
"1923",159654,381778
"1924",188093,324040
"1925",183236,338163
"1926",156984,430950
"1927",182751,435819
"1928",198908,372797
"1929",198517,325721
"1930",161345,350804
"1931",210497,359835
"1932",141993,331189
"1933",170788,373545
"1934",166449,363036
"1935",155479,345893
"1936",186380,363938
"1937",129332,360811
"1938",224225,376975
"1939",165945,345849
"1940",223550,323197
"1941",122755,434879
"1942",166584,349245
"1943",179472,342273
"1944",148749,359845
"1945",177505,332053
"1946",160222,380591
"1947",178869,370161
"1948",170002,370000
"1949",164354,347671
"1950",169966,368623
"1951",145867,363616
"1952",181561,358111
"1953",164915,350360
"1954",166973,341636
"1955",153181,277968
"1956",155505,355581
"1957",160835,347784
"1958",211265,396792
"1959",203254,362605
"1960",137967,354539
"1961",174064,357989
"1962",179609,408365
"1963",176506,351827
"1964",172879,347028
"1965",180506,330980
"1966",185966,359964
"1967",146070,316860
"1968",152957,321354
"1969",163190,331719
"1970",186914,361706
"1971",159191,309314
"1972",170425,316185
"1973",162040,316797
"1974",195000,354829
"1975",126702,351222
"1976",213064,290947
"1977",140612,350010
"1978",172885,352621
"1979",170155,343568
"1980",186806,334070
"1981",146072,288800
"1982",169293,348686
"1983",169502,411323
"1984",152861,407965
"1985",156041,295117
"1986",117585,391892
"1987",163981,344090
"1988",158664,310765
"1989",141113,351050
"1990",163796,345091
"1991",160369,353500
"1992",235671,300234
"1993",140876,334435
"1994",108232,373112
"1995",192460,388323
"1996",133744,308918
"1997",216209,437830
"1998",156945,339397
"1999",199859,316334
"2000",159496,331641
"2001",167845,341409
"2002",182435,365508
"2003",133795,360518
"2004",169628,365003
"2005",167262,399527
"2006",177728,352687
"2007",130683,363204
"2008",198197,344933
"2009",197735,355477
"2010",172020,342883
"2011",185561,342784
"2012",202011,337353
"2013",157394,346500
"2014",182050,424341
"2015",129664,341196
"2016",173188,355248
"2017",182499,310438
"2018",170384,339979
"2019",182093,321311
"2020",185696,338006
"2021",102221,374657
"2022",165881,364469
"2023",164875,349007
"2024",159120,340829
"2025",168274,374689
"2026",178495,373915
"2027",179811,342089
"2028",162606,363185
"2029",173908,362098
"2030",133580,348602
"2031",190634,357254
"2032",186503,369651
"2033",127134,379827
"2034",169145,355279
"2035",140121,346875
"2036",141860,324304
"2037",200251,306215
"2038",174373,363552
"2039",170022,347877
"2040",165657,338722
"2041",186361,351075
"2042",213022,338238
"2043",155228,357729
"2044",171614,435530
"2045",175586,365049
"2046",187858,381077
"2047",171074,293610
"2048",153738,360530
"2049",199043,270173
"2050",165886,348709
"2051",159428,300364
"2052",197463,378513
"2053",161273,347538
"2054",186082,330058
"2055",143732,279724
"2056",142899,329415
"2057",156977,424622
"2058",174878,362329
"2059",148915,338914
"2060",187324,377187
"2061",175766,380534
"2062",185071,362905
"2063",158550,354818
"2064",174672,345849
"2065",169880,343122
"2066",109090,326101
"2067",187854,354777
"2068",153903,353738
"2069",190241,329582
"2070",102983,382712
"2071",143117,345163
"2072",188985,367645
"2073",174834,411644
"2074",144228,344974
"2075",146821,297434
"2076",171848,343242
"2077",94382,320888
"2078",154412,310120
"2079",176490,344679
"2080",170616,352610
"2081",81648,360080
"2082",153607,379395
"2083",183970,355973
"2084",105444,361358
"2085",158571,361986
"2086",177579,319865
"2087",198892,322470
"2088",216975,296647
"2089",166654,350678
"2090",189102,333074
"2091",198712,303299
"2092",137098,384889
"2093",144306,328086
"2094",142455,343512
"2095",178319,318244
"2096",168886,353913
"2097",174656,393278
"2098",130805,354417
"2099",176433,350561
"2100",142252,329183
"2101",165476,377389
"2102",210102,333312
"2103",129453,321221
"2104",144705,375936
"2105",206687,342276
"2106",153583,352282
"2107",189499,356601
"2108",159392,351000
"2109",181463,326571
"2110",162975,335389
"2111",157691,334886
"2112",154167,353183
"2113",165607,362883
"2114",182239,333302
"2115",176982,354631
"2116",183516,374212
"2117",191099,341570
"2118",184570,360446
"2119",207804,354938
"2120",198493,326704
"2121",149269,341445
"2122",184798,392233
"2123",174438,319075
"2124",107124,325984
"2125",76052,360840
"2126",159302,337993
"2127",140101,341028
"2128",168149,345638
"2129",150009,371014
"2130",157193,350343
"2131",111476,358647
"2132",151164,332239
"2133",171318,373473
"2134",175169,349454
"2135",162600,392531
"2136",168067,340249
"2137",170102,323164
"2138",124132,340448
"2139",149863,284721
"2140",168079,347343
"2141",128953,304971
"2142",169228,364545
"2143",198415,321418
"2144",183610,321788
"2145",220869,407358
"2146",159472,372246
"2147",170837,353968
"2148",165653,317602
"2149",135537,356169
"2150",166973,334724
"2151",158750,312102
"2152",161448,373412
"2153",158713,379013
"2154",180493,319750
"2155",125715,302114
"2156",194033,340466
"2157",158871,312380
"2158",161387,343617
"2159",169121,347594
"2160",167653,352074
"2161",125902,318850
"2162",217686,296514
"2163",171986,429306
"2164",211360,279794
"2165",157181,346842
"2166",188909,341194
"2167",140128,325904
"2168",117874,389929
"2169",162921,317643
"2170",173978,346514
"2171",98533,355691
"2172",194956,372256
"2173",164847,287064
"2174",174410,372064
"2175",149092,352682
"2176",166323,352927
"2177",178515,370287
"2178",169337,348605
"2179",122986,334382
"2180",145282,391482
"2181",185919,363092
"2182",180519,368284
"2183",181227,347052
"2184",168284,309036
"2185",198251,335402
"2186",160922,347681
"2187",141861,328909
"2188",147911,328024
"2189",178264,330827
"2190",178235,346006
"2191",195151,317753
"2192",122360,357480
"2193",167330,332452
"2194",115363,305575
"2195",185661,404482
"2196",177858,352255
"2197",113068,317574
"2198",125675,360158
"2199",172842,351663
"2200",124724,459999
"2201",169069,348929
"2202",185253,344152
"2203",155625,262321
"2204",158201,315944
"2205",171277,361020
"2206",209553,326461
"2207",160165,362858
"2208",190725,336160
"2209",169994,409806
"2210",179463,361279
"2211",172662,388185
"2212",165284,425978
"2213",160206,303063
"2214",155690,368375
"2215",124516,325289
"2216",179326,321160
"2217",165573,305517
"2218",155508,372355
"2219",166799,318482
"2220",161780,324523
"2221",168805,351913
"2222",206519,355629
"2223",163091,350167
"2224",176144,353300
"2225",179483,359645
"2226",213951,352868
"2227",164046,346109
"2228",169569,346955
"2229",225356,318394
"2230",214966,358837
"2231",159253,343477
"2232",219779,330969
"2233",169876,340860
"2234",669118,354195
"2235",613682,399434
"2236",617399,392653
"2237",629247,364078
"2238",641070,424917
"2239",609532,388425
"2240",629369,398359
"2241",605911,379990
"2242",622550,391601
"2243",607905,403460
"2244",679465,399014
"2245",608711,373665
"2246",623498,399288
"2247",601212,370698
"2248",574989,407228
"2249",563517,391159
"2250",687717,379483
"2251",616040,330855
"2252",653024,367312
"2253",607440,403119
"2254",620240,397022
"2255",599215,391457
"2256",587478,424878
"2257",613921,394043
"2258",624328,392133
"2259",635887,384511
"2260",559877,401053
"2261",617755,401065
"2262",693265,388552
"2263",559933,403956
"2264",655859,416496
"2265",625919,402984
"2266",595215,391491
"2267",617493,379303
"2268",598657,442558
"2269",601644,436831
"2270",617118,374098
"2271",591051,389443
"2272",617296,386864
"2273",616468,394118
"2274",630384,376295
"2275",558770,390646
"2276",637332,414017
"2277",556780,409205
"2278",577473,384210
"2279",650054,432740
"2280",595063,328609
"2281",714443,433876
"2282",603566,410391
"2283",562356,383175
"2284",546166,423311
"2285",626539,394908
"2286",663820,416308
"2287",710910,464586
"2288",624310,398408
"2289",632546,389750
"2290",667249,417107
"2291",608309,377530
"2292",611357,393577
"2293",658219,436184
"2294",615032,402225
"2295",628131,406850
"2296",632390,363198
"2297",575116,345564
"2298",625784,441883
"2299",618893,419740
"2300",579564,428498
"2301",686324,364237
"2302",586242,396484
"2303",623248,399928
"2304",609219,362804
"2305",537211,376777
"2306",605310,394011
"2307",634973,450542
"2308",595411,413706
"2309",613037,419086
"2310",617444,397675
"2311",633304,366062
"2312",592620,446156
"2313",631633,337973
"2314",619637,395224
"2315",620330,398630
"2316",621964,409409
"2317",618446,372298
"2318",629789,426313
"2319",608687,374928
"2320",680646,375662
"2321",591831,438997
"2322",550086,442382
"2323",620330,396776
"2324",551236,401856
"2325",617178,414525
"2326",584938,344365
"2327",622636,456843
"2328",649987,408293
"2329",613719,382828
"2330",576987,392508
"2331",599766,409755
"2332",584077,398498
"2333",695514,321521
"2334",561388,355834
"2335",691600,397893
"2336",610676,449688
"2337",600114,413216
"2338",626811,372435
"2339",636291,360636
"2340",570384,393553
"2341",626700,401688
"2342",624106,398619
"2343",523329,404632
"2344",611954,360938
"2345",613536,395801
"2346",576488,397913
"2347",652745,406585
"2348",603193,371867
"2349",610026,444858
"2350",629725,405117
"2351",648429,422590
"2352",562772,382904
"2353",638823,411764
"2354",617764,397102
"2355",579922,379009
"2356",610698,396326
"2357",642607,374702
"2358",621629,397208
"2359",659321,404555
"2360",576235,462612
"2361",598628,425191
"2362",623502,420376
"2363",665965,449273
"2364",608923,385575
"2365",611579,407670
"2366",617573,386848
"2367",589862,418742
"2368",653325,396810
"2369",605073,372055
"2370",623137,408209
"2371",499262,398424
"2372",619339,401624
"2373",619295,397643
"2374",578878,420108
"2375",533577,355107
"2376",615934,426539
"2377",690195,475150
"2378",673514,390760
"2379",657120,386782
"2380",549945,372313
"2381",675858,410545
"2382",626586,415166
"2383",618449,404599
"2384",638783,399478
"2385",578113,395458
"2386",622557,361134
"2387",635324,420555
"2388",666135,430421
"2389",689725,465685
"2390",593601,445149
"2391",615094,383077
"2392",624599,417673
"2393",573969,434110
"2394",642881,403147
"2395",634383,422065
"2396",582389,428200
"2397",617330,369828
"2398",621989,394856
"2399",651828,468138
"2400",612936,398723
"2401",613351,407952
"2402",562777,437516
"2403",533212,366954
"2404",618113,400002
"2405",609344,448128
"2406",615342,413931
"2407",623989,368662
"2408",620187,400168
"2409",687638,439257
"2410",573925,449341
"2411",547270,403384
"2412",619318,361696
"2413",588432,446279
"2414",592924,393730
"2415",615325,383841
"2416",611875,422910
"2417",681941,370225
"2418",620818,396967
"2419",662154,385013
"2420",554938,347875
"2421",628655,321099
"2422",619628,399433
"2423",660333,393215
"2424",618391,348381
"2425",565829,395454
"2426",617689,397001
"2427",604554,393193
"2428",572417,403906
"2429",659193,384523
"2430",632060,367800
"2431",633894,404424
"2432",620610,395343
"2433",615175,397627
"2434",624293,333944
"2435",593689,316888
"2436",617319,374666
"2437",572244,349463
"2438",619239,400025
"2439",621622,390298
"2440",622101,371771
"2441",630205,338054
"2442",654147,407182
"2443",637594,420311
"2444",629004,392271
"2445",585207,336451
"2446",618349,397614
"2447",650157,402991
"2448",638966,486628
"2449",655201,411873
"2450",602335,433298
"2451",630706,388370
"2452",617428,397343
"2453",621537,390372
"2454",631365,450732
"2455",618406,404239
"2456",601390,453925
"2457",603945,361794
"2458",619427,396945
"2459",660103,414557
"2460",700340,335010
"2461",608182,416637
"2462",661166,404325
"2463",620939,385731
"2464",626371,349696
"2465",614683,367259
"2466",619332,401992
"2467",587453,401098
"2468",652349,321291
"2469",617954,395504
"2470",636807,424537
"2471",533889,333741
"2472",623386,387031
"2473",632952,385722
"2474",695010,449565
"2475",626843,367696
"2476",488205,420586
"2477",611547,411952
"2478",621241,368090
"2479",581240,362971
"2480",608747,363132
"2481",662177,420431
"2482",615665,405490
"2483",617447,366176
"2484",560393,389490
"2485",685785,409913
"2486",623433,400160
"2487",609091,437020
"2488",624343,403629
"2489",668879,388617
"2490",567105,437623
"2491",657450,365008
"2492",591955,378142
"2493",588952,437524
"2494",607665,447516
"2495",608601,418450
"2496",662830,420955
"2497",605891,428146
"2498",615239,317684
"2499",588933,366439
"2500",618053,357534
"2501",577773,434308
"2502",606558,458285
"2503",620955,389692
"2504",738190,371970
"2505",634661,446187
"2506",571692,449353
"2507",605650,447537
"2508",639502,371440
"2509",684568,380640
"2510",658735,399039
"2511",618157,384990
"2512",618869,398187
"2513",603388,403039
"2514",585255,415823
"2515",639507,438534
"2516",594112,399331
"2517",619475,400592
"2518",571570,375257
"2519",659297,373975
"2520",603285,449307
"2521",610199,394579
"2522",590500,418472
"2523",630904,404643
"2524",591725,406549
"2525",621560,397789
"2526",563182,367521
"2527",593879,444161
"2528",616054,371666
"2529",627679,395601
"2530",608195,447380
"2531",616737,397973
"2532",650120,324477
"2533",616926,398697
"2534",650859,460072
"2535",642157,345545
"2536",601369,411415
"2537",604703,392288
"2538",721905,378957
"2539",619415,397644
"2540",571043,347389
"2541",659191,459637
"2542",629978,400626
"2543",688487,383589
"2544",598053,438963
"2545",635242,356290
"2546",605899,412428
"2547",656642,407213
"2548",619924,406713
"2549",630067,372798
"2550",600007,377908
"2551",589164,386733
"2552",630491,379017
"2553",618676,377015
"2554",639613,388524
"2555",669409,415893
"2556",681608,436537
"2557",649968,371445
"2558",629000,417990
"2559",658884,390135
"2560",605407,427914
"2561",629891,414975
"2562",621778,364695
"2563",610722,418243
"2564",601599,388540
"2565",615649,429323
"2566",627206,402647
"2567",643965,366316
"2568",614877,402442
"2569",606486,420054
"2570",668482,358452
"2571",628715,434772
"2572",196462,887983
"2573",335970,846828
"2574",272394,837600
"2575",211165,825505
"2576",226433,837646
"2577",219686,859997
"2578",242087,844255
"2579",213558,873714
"2580",245144,845719
"2581",247997,878582
"2582",283576,809069
"2583",224676,859348
"2584",298214,820903
"2585",245468,859425
"2586",222704,824909
"2587",250921,819639
"2588",249209,801933
"2589",230591,874855
"2590",234091,876039
"2591",286769,862152
"2592",224789,866804
"2593",245023,849247
"2594",263626,851699
"2595",250198,825417
"2596",231263,863308
"2597",307605,840195
"2598",276635,875623
"2599",230399,842538
"2600",274070,798617
"2601",247939,831010
"2602",209922,850026
"2603",300726,862728
"2604",222727,770963
"2605",239505,885057
"2606",291561,845450
"2607",221122,832810
"2608",194258,914691
"2609",228928,855040
"2610",264627,808661
"2611",225916,843329
"2612",240221,843932
"2613",276600,823311
"2614",204854,810013
"2615",278326,829095
"2616",246047,846189
"2617",251032,876118
"2618",285258,848668
"2619",260943,889692
"2620",245928,867228
"2621",221002,870506
"2622",292872,896822
"2623",261896,897475
"2624",269723,849664
"2625",243941,843256
"2626",249370,872804
"2627",237120,856814
"2628",257472,849587
"2629",253703,834676
"2630",238080,830689
"2631",225991,869734
"2632",231781,799444
"2633",296892,901182
"2634",234604,822462
"2635",241473,860854
"2636",219864,842635
"2637",235901,856563
"2638",207217,878249
"2639",256949,820470
"2640",204597,863162
"2641",325275,866433
"2642",239344,814789
"2643",187894,871219
"2644",259973,862559
"2645",189752,865463
"2646",245707,844466
"2647",188480,870646
"2648",305915,854818
"2649",242443,851797
"2650",227138,824372
"2651",229970,878786
"2652",281971,825246
"2653",241166,845204
"2654",225846,874086
"2655",284077,905181
"2656",258975,837353
"2657",241972,840749
"2658",245602,857160
"2659",227363,836593
"2660",257926,936947
"2661",237689,839510
"2662",267799,847911
"2663",207552,772091
"2664",201567,881003
"2665",265125,820661
"2666",273165,852766
"2667",290210,818593
"2668",256487,868899
"2669",271395,862063
"2670",251958,886571
"2671",249253,856047
"2672",268289,878265
"2673",295375,861990
"2674",256316,818886
"2675",246470,842932
"2676",314666,849163
"2677",298979,774144
"2678",192885,887667
"2679",227819,900986
"2680",250003,859517
"2681",249857,844975
"2682",218369,851387
"2683",252586,806474
"2684",283017,850861
"2685",228095,843338
"2686",266980,825990
"2687",241381,844402
"2688",294053,878220
"2689",253339,750941
"2690",241413,845029
"2691",294326,807584
"2692",257856,846423
"2693",248210,886338
"2694",216846,737568
"2695",244743,830888
"2696",277055,860813
"2697",279923,805957
"2698",235041,823732
"2699",238524,842928
"2700",246453,883061
"2701",260590,827955
"2702",274554,845338
"2703",245254,907991
"2704",299821,866288
"2705",261120,804153
"2706",246729,879602
"2707",240308,844341
"2708",220620,819091
"2709",268926,813783
"2710",234219,845270
"2711",188424,849785
"2712",240171,843940
"2713",163766,859386
"2714",191257,802651
"2715",224852,934148
"2716",261093,844962
"2717",228711,848090
"2718",183478,851724
"2719",201080,823689
"2720",118590,857150
"2721",264798,767716
"2722",313609,860065
"2723",232246,844226
"2724",237757,834092
"2725",222682,806314
"2726",243331,844022
"2727",197362,870337
"2728",229857,843917
"2729",244257,776516
"2730",224083,852922
"2731",309399,838744
"2732",271205,817620
"2733",242247,864253
"2734",235337,831592
"2735",232357,810798
"2736",252199,828023
"2737",267049,950249
"2738",245678,821691
"2739",241138,844374
"2740",246182,840370
"2741",264175,824349
"2742",266977,887963
"2743",274685,883097
"2744",244260,847060
"2745",256073,917590
"2746",258416,835432
"2747",241687,844256
"2748",282603,846165
"2749",228032,893055
"2750",226949,889283
"2751",264274,813041
"2752",139601,914203
"2753",229131,842806
"2754",236274,861302
"2755",261819,863523
"2756",200005,825237
"2757",310591,841778
"2758",244049,817710
"2759",235022,911236
"2760",256512,837094
"2761",236495,861569
"2762",256889,880721
"2763",258528,856273
"2764",233284,860085
"2765",257480,849037
"2766",269354,811847
"2767",222445,891438
"2768",222356,840843
"2769",236207,886769
"2770",174371,864697
"2771",159683,838958
"2772",237750,837381
"2773",241545,838673
"2774",256082,831969
"2775",246468,838071
"2776",205919,844377
"2777",266111,813259
"2778",244246,847589
"2779",244899,812192
"2780",219316,898830
"2781",251866,864044
"2782",238308,790723
"2783",209264,836661
"2784",242519,845811
"2785",351883,890475
"2786",278929,842054
"2787",244027,850132
"2788",248570,843156
"2789",224681,858432
"2790",210276,824826
"2791",220884,916718
"2792",240846,841609
"2793",257093,801567
"2794",236749,813868
"2795",332237,911313
"2796",288954,846991
"2797",238084,844799
"2798",236431,844100
"2799",299772,828655
"2800",241633,846949
"2801",230107,858332
"2802",256216,903741
"2803",258135,880184
"2804",232331,872896
"2805",183583,787453
"2806",264293,890923
"2807",213208,833959
"2808",224288,931476
"2809",261622,869706
"2810",297183,841456
"2811",241849,815141
"2812",308616,811021
"2813",220931,876605
"2814",289719,866638
"2815",233931,838374
"2816",224694,848663
"2817",240645,855514
"2818",229567,855332
"2819",247613,815836
"2820",239387,847822
"2821",257788,880587
"2822",245532,846331
"2823",224241,828996
"2824",227582,856861
"2825",244618,845420
"2826",213775,841758
"2827",243511,830743
"2828",244799,841688
"2829",216061,848623
"2830",294492,832336
"2831",248931,844960
"2832",267478,894783
"2833",228715,837572
"2834",269483,848608
"2835",248276,844455
"2836",236987,881080
"2837",223732,826580
"2838",230149,886583
"2839",265299,859533
"2840",181803,799487
"2841",247210,859012
"2842",261633,773355
"2843",262370,891499
"2844",250394,847577
"2845",222019,839774
"2846",238328,770068
"2847",208941,860169
"2848",238714,858826
"2849",241005,825301
"2850",270742,847836
"2851",238492,833394
"2852",312726,853829
"2853",286663,846902
"2854",261796,819395
"2855",253890,807676
"2856",242415,844335
"2857",134134,842630
"2858",163956,833732
"2859",250359,849451
"2860",295357,842293
"2861",218942,848326
"2862",205466,778884
"2863",253899,862843
"2864",244966,841126
"2865",208494,850615
"2866",221126,837878
"2867",271093,861412
"2868",216543,842952
"2869",255185,825960
"2870",251070,877802
"2871",264565,859237
"2872",228611,836717
"2873",228517,837056
"2874",198583,860431
"2875",215976,836025
"2876",254411,848090
"2877",168036,807011
"2878",292194,906490
"2879",243951,865415
"2880",260922,785987
"2881",245740,814541
"2882",317675,838127
"2883",274505,864723
"2884",230049,865536
"2885",235084,818866
"2886",172690,847721
"2887",221706,875060
"2888",236740,853169
"2889",298800,824277
"2890",265246,889333
"2891",219498,851932
"2892",247484,846372
"2893",288675,919879
"2894",229280,813483
"2895",282622,879222
"2896",307300,836132
"2897",238260,882489
